model,topic_id,word,score
BERTopic,35,minta pertanggungjawaban,0.06912316271313565
BERTopic,35,pertanggungjawaban,0.06912316271313565
BERTopic,35,bagi usaha,0.05529853017050852
BERTopic,35,tahu kerja,0.04631680553943567
BERTopic,35,tanggung jawab,0.03949550170749791
BERTopic,35,atas kerja,0.03868601238058593
BERTopic,35,baik kerja,0.03796219446297886
BERTopic,35,tahu,0.037878230859909684
BERTopic,36,belenggu,0.06257083978153577
BERTopic,36,tangan,0.04903198644387793
BERTopic,36,dua,0.046292039074238484
BERTopic,36,rukuk,0.04480012231401923
BERTopic,36,masing,0.0445059002801855
BERTopic,36,ikat,0.044082898377957834
BERTopic,36,duduk,0.042746957664565544
BERTopic,36,leher,0.04224501198358864
BERTopic,36,duduk aikah,0.03986562072010069
BERTopic,36,aikah,0.03986562072010069
BERTopic,37,burung,0.1001278805541364
BERTopic,37,mukmin,0.07767924824922126
BERTopic,37,burung burung,0.0395119261238029
BERTopic,37,masing,0.028247503068764255
BERTopic,37,sarang,0.02643484531482261
BERTopic,37,semut,0.025302358485950898
BERTopic,37,bagi mukmin,0.023707155674281742
BERTopic,37,gembira mukmin,0.022576272329515885
BERTopic,37,kubur,0.02010940287917869
BERTopic,37,tanda,0.01944878824059425
BERTopic,38,sihir,0.24796818132421336
BERTopic,38,mukjizat,0.08410495996609028
BERTopic,38,kena sihir,0.055785854879803365
BERTopic,38,musa,0.05088823970019309
BERTopic,38,kepada sihir,0.04763165073050992
BERTopic,38,sihir pandai,0.04763165073050992
BERTopic,38,fir,0.04746552295646696
BERTopic,38,fir aun,0.04746552295646696
BERTopic,38,aun,0.04746552295646696
BERTopic,38,kena,0.04514210702563003
BERTopic,39,dengar,0.12698196852000174
BERTopic,39,tuli,0.06596072698091407
BERTopic,39,dapat dengar,0.05607628603993595
BERTopic,39,bisik,0.05017582481272267
BERTopic,39,buta,0.049279214934112484
BERTopic,39,telinga,0.04820050337237923
BERTopic,39,suara,0.04517637297860007
BERTopic,39,tutup,0.032743733936708805
BERTopic,39,tuli dengar,0.030709880076249814
BERTopic,39,dapat,0.028218647605154707
BERTopic,40,balas,0.09446667468985223
BERTopic,40,sempurna,0.08508361590520133
BERTopic,40,beri balas,0.08210563669245814
BERTopic,40,baik,0.0774677323820959
BERTopic,40,baik demikian,0.06466360382841724
BERTopic,40,balas buat,0.05558787072181872
BERTopic,40,demikian beri,0.052326012229708785
BERTopic,40,beri,0.045534386507494216
BERTopic,40,cipta sempurna,0.043262187708774213
BERTopic,40,sempurna sesuai,0.04140880603829814
BERTopic,41,sungai,0.1707432552217836
BERTopic,41,sungai sungai,0.1051013785675865
BERTopic,41,surga,0.09714233904476104
BERTopic,41,alir bawah,0.09436182720525885
BERTopic,41,alir,0.09373906737109067
BERTopic,41,bawah,0.09232930973231537
BERTopic,41,bawah sungai,0.08444105268274704
BERTopic,41,surga alir,0.07266344481550736
BERTopic,41,sungai kekal,0.0513409006170069
BERTopic,41,kekal dalam,0.05076818688833149
BERTopic,42,janji,0.2094073757146816
BERTopic,42,janji benar,0.07997834232858596
BERTopic,42,kapan janji,0.059919043828088873
BERTopic,42,kapan,0.05775706470894284
BERTopic,42,benar janji,0.055385374734885855
BERTopic,42,ingkar janji,0.0465277768359211
BERTopic,42,penuh janji,0.042588148527132955
BERTopic,42,benar,0.040653206530754646
BERTopic,42,penuh,0.033633302477957885
BERTopic,42,janji kepada,0.02854921233555972
BERTopic,43,sembah,0.19306499552494083
BERTopic,43,sembah sembah,0.08604240091356216
BERTopic,43,kaum sembah,0.0769591804212782
BERTopic,43,kaum,0.05057797922295919
BERTopic,43,berhala,0.041353825938779676
BERTopic,43,usir,0.039576522753381055
BERTopic,43,suci,0.03700445406939291
BERTopic,43,bapak kaum,0.03426841505050037
BERTopic,43,tekun,0.03426841505050037
BERTopic,43,tekun sembah,0.03426841505050037
BERTopic,44,gunung,0.32517049126663206
BERTopic,44,gunung gunung,0.20376709597949427
BERTopic,44,pancang,0.04418839887047306
BERTopic,44,rumah,0.036043279723123336
BERTopic,44,bumi gunung,0.03199120033644263
BERTopic,44,bumi,0.030406488001402686
BERTopic,44,jalan,0.029900167794805973
BERTopic,44,hancur,0.028436178999966494
BERTopic,44,jalan jalan,0.02669365909016768
BERTopic,44,tipu daya,0.026408686020396435
BERTopic,45,amal saleh,0.15278636830586945
BERTopic,45,amal,0.14712683673546922
BERTopic,45,iman amal,0.1362539247590757
BERTopic,45,saleh,0.1344977681158658
BERTopic,45,iman,0.07819343355814097
BERTopic,45,surga,0.07054030541269582
BERTopic,45,adapun iman,0.046394637816619407
BERTopic,45,adapun,0.04406459710051273
BERTopic,45,saleh ampun,0.033027606874457355
BERTopic,45,surga kekal,0.03015422928562594
BERTopic,46,surga,0.28192723125246605
BERTopic,46,huni,0.0856306688237461
BERTopic,46,ada surga,0.07447325270641242
BERTopic,46,penuh nikmat,0.07256931134579948
BERTopic,46,surga penuh,0.07256931134579948
BERTopic,46,huni surga,0.0649334203458764
BERTopic,46,nikmat,0.06278229675577529
BERTopic,46,surga dekat,0.06228147766123842
BERTopic,46,surga nikmat,0.06228147766123842
BERTopic,46,masuk surga,0.0550774934922958
BERTopic,47,azab,0.11146679255095406
BERTopic,47,timpa,0.04533214792271234
BERTopic,47,timpa azab,0.04037380915414664
BERTopic,47,zulkifli,0.03299626971219873
BERTopic,47,hak urus,0.03299626971219873
BERTopic,47,hari pedih,0.03299626971219873
BERTopic,47,besar azab,0.03299626971219873
BERTopic,47,pedih,0.032871939545610476
BERTopic,47,tambah kepada,0.031116654732529014
BERTopic,47,zalim azab,0.029783595990423253
